,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling mean Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20,Rolling std Adj Close 20
,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,AAL,AAPL,F,GOOG,MSFT,SPY,TSLA,TSLA,SPY,AAPL,GOOG,MSFT,AAL,F,TSLA,SPY,AAPL,GOOG,MSFT,AAL,F
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,40.90162658691406,24.900110244750977,10.742547035217285,771.0,51.51919174194336,187.76861572265625,47.61800003051758,42.79999923706055,26.829999923706055,14.170000076293945,771.0,56.310001373291016,205.92999267578125,47.61800003051758,43.63999938964844,27.174999237060547,14.260000228881836,777.5999755859375,56.779998779296875,207.2100067138672,48.72600173950195,42.459999084472656,26.795000076293945,14.119999885559082,766.9000244140625,56.290000915527344,205.75999450683594,47.13399887084961,43.63999938964844,27.145000457763672,14.229999542236328,776.5999755859375,56.470001220703125,207.11000061035156,47.31999969482422,5463600,100855200,13800300,1293300,21704500,63317700,18489500.0,41.34457263946533,25.93247413635254,10.645126914978027,754.5940032958985,50.68707389831543,186.63658065795897,45.865800094604495,1.0494427552328636,1.0182346599705048,0.1753326804907876,10.302796204482247,0.6441651289998127,2.1260816374650475,1.1132135014726743
2015-12-31,40.471588134765625,24.422157287597656,10.681896209716797,758.8800048828125,50.75981521606445,185.89027404785156,48.00199890136719,42.349998474121094,26.315000534057617,14.09000015258789,758.8800048828125,55.47999954223633,203.8699951171875,48.00199890136719,42.56999969482422,26.75749969482422,14.15999984741211,769.5,56.189998626708984,205.88999938964844,48.689998626708984,41.83000183105469,26.204999923706055,14.039999961853027,758.3400268554688,55.41999816894531,203.8699951171875,47.67399978637695,42.540000915527344,26.752500534057617,14.140000343322754,769.5,56.040000915527344,205.1300048828125,47.70199966430664,6813800,163649200,19881000,1500900,27334100,114877900,13575000.0,41.274332427978514,25.804632568359374,10.638682842254639,754.4190032958984,50.69942569732666,186.48037338256836,45.94600009918213,1.0589435602727157,1.0401981001630414,0.17124477970855745,10.192722047159519,0.643014565036465,2.055788757954487,1.2073701467111801
2016-01-04,39.095455169677734,24.443037033081055,10.590919494628906,741.8400268554688,50.137657165527344,183.2916259765625,44.68199920654297,40.90999984741211,26.337499618530273,13.970000267028809,741.8400268554688,54.79999923706055,201.02000427246094,44.68199920654297,41.349998474121094,26.342500686645508,14.0,744.0599975585938,54.79999923706055,201.02999877929688,46.2760009765625,40.29999923706055,25.5,13.75,731.2579956054688,53.38999938964844,198.58999633789062,43.79999923706055,41.290000915527344,25.65250015258789,13.869999885559082,743.0,54.31999969482422,200.49000549316406,46.14400100708008,12037200,270597600,38618500,3272800,53778000,222353500,34135500.0,41.161565971374515,25.690363883972168,10.63830370903015,753.8840057373047,50.7268726348877,186.32657012939453,45.85300006866455,1.1651339104437781,1.0587395521427774,0.17134678474558063,10.570354613524154,0.603617751703853,2.176203657562331,1.230460188448381
2016-01-05,38.72276306152344,23.83051300048828,10.401391983032227,742.5800170898438,50.36639404296875,183.60165405273438,44.68600082397461,40.52000045776367,25.677499771118164,13.720000267028809,742.5800170898438,55.04999923706055,201.36000061035156,44.68600082397461,41.4900016784668,26.462499618530273,14.0,752.0,55.38999938964844,201.89999389648438,45.37799835205078,39.95000076293945,25.602500915527344,13.510000228881836,738.6400146484375,54.540000915527344,200.0500030517578,44.0,41.18000030517578,26.4375,13.970000267028809,746.4500122070312,54.93000030517578,201.39999389648438,45.27199935913086,10514200,223164000,50267500,1950700,34079700,110845800,15934000.0,40.948934936523436,25.501037693023683,10.620108842849731,752.6725067138672,50.687531089782716,186.00653228759765,45.78350009918213,1.2040892842498472,1.0343507478769698,0.1763989874983872,10.398025707238508,0.599997666341026,2.0754994675753657,1.2561881875668302
2016-01-06,39.4012565612793,23.364160537719727,9.938939094543457,743.6199951171875,49.45146942138672,181.28564453125,43.80799865722656,41.22999954223633,25.174999237060547,13.109999656677246,743.6199951171875,54.04999923706055,198.82000732421875,43.80799865722656,41.70000076293945,25.592500686645508,13.5600004196167,747.1799926757812,54.400001525878906,200.05999755859375,44.0099983215332,40.0,24.967500686645508,13.050000190734863,728.9199829101562,53.63999938964844,197.60000610351562,43.19599914550781,40.04999923706055,25.139999389648438,13.5600004196167,730.0,54.31999969482422,198.33999633789062,44.0,12393800,273829600,61285500,1947000,39518900,152112600,18895500.0,40.73152542114258,25.297094440460206,10.581823778152465,751.6910064697265,50.60701770782471,185.62825088500978,45.66259994506836,1.0551600628573607,1.0334107530660723,0.23155619679858522,10.272747751529,0.6528527293717612,2.214528109731619,1.3257892939928362
2016-01-07,38.655853271484375,22.378082275390625,9.6281099319458,726.3900146484375,47.73141860961914,176.93637084960938,43.130001068115234,40.45000076293945,24.112499237060547,12.699999809265137,726.3900146484375,52.16999816894531,194.0500030517578,43.130001068115234,41.52000045776367,25.032499313354492,13.039999961853027,738.5,53.4900016784668,197.44000244140625,43.6879997253418,39.68000030517578,24.107500076293945,12.600000381469727,719.0599975585938,52.06999969482422,193.58999633789062,42.73400115966797,40.970001220703125,24.670000076293945,12.899999618530273,730.3099975585938,52.70000076293945,195.3300018310547,42.8380012512207,11312900,324377600,57846700,2963700,56564900,213436100,17771500.0,40.53561801910401,25.044427394866943,10.53368330001831,749.8920074462891,50.44141693115235,185.095955657959,45.551899909973145,1.0587976216046575,1.099743463108524,0.31471661680153157,11.393509278361526,0.9069397810531235,2.8950262505261355,1.441199977143546
2016-01-08,38.57940673828125,22.496408462524414,9.506811141967773,714.469970703125,47.877811431884766,174.9941864013672,42.20000076293945,40.369998931884766,24.239999771118164,12.539999961853027,714.469970703125,52.33000183105469,191.9199981689453,42.20000076293945,41.36000061035156,24.77750015258789,13.100000381469727,733.22998046875,53.279998779296875,195.85000610351562,44.0880012512207,40.2599983215332,24.190000534057617,12.5,713.0,52.150001525878906,191.5800018310547,42.15399932861328,40.939998626708984,24.637500762939453,13.050000190734863,731.4500122070312,52.369998931884766,195.19000244140625,43.571998596191406,8853100,283192000,46199400,2450900,48754000,209817200,18140500.0,40.37889156341553,24.827955055236817,10.482510232925415,748.0350067138672,50.32018985748291,184.5395179748535,45.416699981689455,1.106132705665702,1.155330615477104,0.38959936022908925,13.858740780484913,1.073289823208347,3.656579866445036,1.6208178965969948
2016-01-11,39.25791549682617,22.860675811767578,9.68117904663086,716.030029296875,47.85036087036133,175.16744995117188,41.56999969482422,41.08000183105469,24.63249969482422,12.770000457763672,716.030029296875,52.29999923706055,192.11000061035156,41.56999969482422,41.20000076293945,24.764999389648438,12.819999694824219,718.85498046875,52.849998474121094,193.41000366210938,42.88999938964844,39.900001525878906,24.334999084472656,12.550000190734863,703.5399780273438,51.459999084472656,189.82000732421875,40.599998474121094,40.560001373291016,24.74250030517578,12.800000190734863,716.6099853515625,52.5099983215332,193.00999450683594,42.801998138427734,15877500,198957600,41269100,2090600,36943800,187941300,20457000.0,40.23506679534912,24.62331552505493,10.437402248382568,746.3635070800781,50.18432426452637,183.96772308349608,45.22449989318848,1.0515174438026256,1.1209918099948244,0.4276764791615868,15.586159371044028,1.2043056115487663,4.174346640974778,1.8349278023834195
2016-01-12,40.137115478515625,23.19246482849121,9.741827964782715,726.0700073242188,48.28952407836914,176.58074951171875,41.99399948120117,42.0,24.989999771118164,12.850000381469727,726.0700073242188,52.779998779296875,193.66000366210938,41.99399948120117,42.36000061035156,25.172500610351562,13.039999961853027,728.75,53.099998474121094,194.5500030517578,42.74800109863281,40.47999954223633,24.709999084472656,12.579999923706055,717.3170166015625,52.060001373291016,191.13999938964844,41.0620002746582,41.150001525878906,25.137500762939453,13.029999732971191,721.6799926757812,52.7599983215332,193.82000732421875,42.31999969482422,12636000,196616800,50983700,2024500,36095500,172330500,15459500.0,40.230765914916994,24.469952011108397,10.407456541061402,745.7235076904296,50.125769233703615,183.64742279052734,45.15399990081787,1.0517447122064758,1.0948416718396552,0.45490205654219923,16.162204678427287,1.2681242044376229,4.487593793449831,1.93301981348219
2016-01-13,38.32139587402344,22.59617805480957,9.24905014038086,700.5599975585938,47.246517181396484,172.17669677734375,40.0620002746582,40.099998474121094,24.34749984741211,12.199999809265137,700.5599975585938,51.63999938964844,188.8300018310547,40.0620002746582,42.7400016784668,25.297500610351562,12.84000015258789,734.739990234375,54.06999969482422,194.86000061035156,42.529998779296875,39.65999984741211,24.325000762939453,12.0600004196167,698.6099853515625,51.29999923706055,188.3800048828125,40.0,42.16999816894531,25.079999923706055,12.729999542236328,730.8499755859375,53.79999923706055,194.4499969482422,42.402000427246094,12718600,249758400,102174700,2501700,66883600,221168900,20632000.0,40.15097007751465,24.294894790649415,10.353630113601685,743.3630065917969,49.965657997131345,183.060693359375,44.971299934387204,1.1340951720566634,1.100829378271197,0.5236027753430638,19.03906713390993,1.418444474683483,5.166971862503857,2.226488575613026
2016-01-14,38.751426696777344,23.090370178222656,9.241469383239746,714.719970703125,48.59144973754883,175.00328063964844,41.236000061035156,40.54999923706055,24.8799991607666,12.1899995803833,714.719970703125,53.11000061035156,191.92999267578125,41.236000061035156,40.779998779296875,25.1200008392334,12.3100004196167,721.9249877929688,53.41999816894531,193.25999450683594,42.0,38.86000061035156,23.934999465942383,11.819999694824219,689.0999755859375,51.56999969482422,187.66000366210938,38.67599868774414,40.209999084472656,24.489999771118164,12.1899995803833,705.3800048828125,52.0,189.5500030517578,40.44200134277344,11756500,252680400,62938600,2225800,52381900,240795600,32453500.0,40.05301628112793,24.1676326751709,10.289948129653931,741.92900390625,49.870048713684085,182.51875991821288,44.822200012207034,1.1673409145586109,1.0846809804832669,0.577597364693753,20.08734916075882,1.4444797966111178,5.422016732292348,2.374515601940199
2016-01-15,37.04082489013672,22.535858154296875,9.074684143066406,694.4500122070312,46.651824951171875,171.2466583251953,40.99800109863281,38.7599983215332,24.282499313354492,11.970000267028809,694.4500122070312,50.9900016784668,187.80999755859375,40.99800109863281,39.88999938964844,24.427499771118164,12.0,706.739990234375,51.970001220703125,188.75999450683594,41.013999938964844,38.369998931884766,23.84000015258789,11.579999923706055,685.3699951171875,50.34000015258789,185.52000427246094,39.45000076293945,39.040000915527344,24.049999237060547,11.8100004196167,692.2899780273438,51.310001373291016,186.77000427246094,39.79399871826172,18924800,319335600,69030000,3608100,71820700,324846400,27893000.0,39.84086284637451,24.00278444290161,10.199352979660034,738.7470031738281,49.63491439819336,181.6530334472656,44.52700004577637,1.3088578356713039,1.068704451822931,0.6196558645600785,22.31013900568312,1.5676245518948322,5.777117917866306,2.467517713836736
2016-01-19,37.136383056640625,22.426809310913086,9.059521675109863,701.7899780273438,46.258399963378906,171.47459411621094,40.944000244140625,38.86000061035156,24.165000915527344,11.949999809265137,701.7899780273438,50.560001373291016,188.05999755859375,40.944000244140625,39.779998779296875,24.662500381469727,12.15999984741211,709.97998046875,51.68000030517578,190.11000061035156,42.09400177001953,38.209999084472656,23.875,11.819999694824219,693.4099731445312,50.060001373291016,186.1999969482422,40.15599822998047,39.59000015258789,24.602500915527344,12.149999618530273,703.2999877929688,51.47999954223633,189.9600067138672,41.742000579833984,10505900,212350800,41142600,2268100,43564500,195244400,20193500.0,39.66884632110596,23.859861755371092,10.122403955459594,736.3650024414062,49.399780082702634,180.9423698425293,44.240299987792966,1.4277329988487661,1.0792507932231248,0.6616155151577755,23.614581400614853,1.7049130698383972,6.1187659312407705,2.536588798959975
2016-01-20,37.327518463134766,22.45697021484375,9.021615982055664,698.4500122070312,46.46882629394531,169.2771453857422,39.7400016784668,39.060001373291016,24.197500228881836,11.899999618530273,698.4500122070312,50.790000915527344,185.64999389648438,39.7400016784668,39.849998474121094,24.547500610351562,12.069999694824219,706.8499755859375,51.380001068115234,187.5,40.25600051879883,36.20000076293945,23.354999542236328,11.470000267028809,673.260009765625,49.099998474121094,181.02000427246094,38.25,38.529998779296875,23.774999618530273,11.789999961853027,688.6099853515625,49.97999954223633,185.02999877929688,39.880001068115234,16089100,289337600,59879000,3445000,63273000,286547800,29193000.0,39.57184810638428,23.75266981124878,10.050382614135742,734.3220031738281,49.24698829650879,180.2872344970703,43.92270011901856,1.5193932161301693,1.1078704720050747,0.6999851444966684,25.069080565808594,1.825777858078661,6.636318309177817,2.6858094327660127
2016-01-21,38.02513885498047,22.343280792236328,9.105008125305176,706.5900268554688,46.185203552246094,170.22544860839844,39.99399948120117,39.790000915527344,24.075000762939453,12.010000228881836,706.5900268554688,50.47999954223633,186.69000244140625,39.99399948120117,40.0,24.469999313354492,12.279999732971191,719.1900024414062,51.58000183105469,188.8699951171875,40.645999908447266,38.02000045776367,23.735000610351562,11.859999656677246,694.4600219726562,50.29999923706055,184.63999938964844,39.00400161743164,38.93000030517578,24.264999389648438,12.010000228881836,702.1799926757812,51.0,186.2100067138672,40.310001373291016,9781700,208646000,48841800,2412200,40191200,195772900,15831000.0,39.44713649749756,23.62471227645874,9.985184478759766,732.2630035400391,49.04799270629883,179.60429153442382,43.59680004119873,1.5397540689456626,1.1158458097450268,0.7251038518803766,25.592084492360993,1.9341177041620432,6.942417560077259,2.749773829108359
2016-01-22,38.37873077392578,23.53120994567871,9.203563690185547,725.25,47.841209411621094,173.71766662597656,40.5099983215332,40.15999984741211,25.354999542236328,12.140000343322754,725.25,52.290000915527344,190.52000427246094,40.5099983215332,40.720001220703125,25.364999771118164,12.359999656677246,728.1300048828125,52.33000183105469,190.75999450683594,41.099998474121094,39.56999969482422,24.592500686645508,12.029999732971191,720.1209716796875,51.2599983215332,188.8800048828125,39.805999755859375,40.0,24.657499313354492,12.260000228881836,723.5999755859375,51.40999984741211,189.77999877929688,40.959999084472656,7247000,263202000,44537800,2011800,37555800,168319600,15620500.0,39.31621341705322,23.557311153411867,9.907098197937012,731.025503540039,48.90801010131836,179.0125274658203,43.322799873352054,1.5120917847830826,1.0760842574258855,0.7207508692079808,25.285833390562757,1.9139736410514452,6.913024377459609,2.7716921969120807
2016-01-25,37.15550231933594,23.07181739807129,9.082263946533203,711.6699829101562,47.38374710083008,171.09164428710938,39.2760009765625,38.880001068115234,24.860000610351562,11.979999542236328,711.6699829101562,51.790000915527344,187.63999938964844,39.2760009765625,40.15999984741211,25.38249969482422,12.3100004196167,729.6799926757812,52.650001525878906,190.14999389648438,40.7140007019043,38.81999969482422,24.802499771118164,11.930000305175781,710.010009765625,51.650001525878906,187.41000366210938,39.17599868774414,40.02000045776367,25.3799991607666,12.300000190734863,723.5800170898438,51.939998626708984,189.9199981689453,40.012001037597656,10113200,207178000,96738600,1711700,34707700,130371700,13493500.0,39.10549354553223,23.450931453704833,9.816882038116455,729.0935028076171,48.72365379333496,178.17457427978516,42.989599990844724,1.504466986504471,1.0082310573351776,0.70443438799691,25.210885250904546,1.871788654252939,6.800123292310633,2.84021574251406
2016-01-26,37.88178634643555,23.199426651000977,9.294537544250488,713.0399780273438,47.73141860961914,173.42584228515625,38.71200180053711,39.63999938964844,24.997499465942383,12.260000228881836,713.0399780273438,52.16999816894531,190.1999969482422,38.71200180053711,39.75,25.219999313354492,12.300000190734863,718.280029296875,52.439998626708984,190.52999877929688,39.56399917602539,38.439998626708984,24.517499923706055,12.039999961853027,706.47998046875,51.54999923706055,188.02000427246094,37.7760009765625,38.72999954223633,24.982500076293945,12.140000343322754,713.8499755859375,51.790000915527344,188.4199981689453,39.34000015258789,8099000,300308000,45969800,1331700,28900800,141036800,24821000.0,38.906241226196286,23.357660579681397,9.739174795150756,727.3255004882812,48.5635425567627,177.46883392333984,42.619500160217285,1.378088546940537,0.9346718774110827,0.6694770856817583,25.024875208541502,1.8086928582587336,6.502863993104442,2.89342436806632
2016-01-27,37.929569244384766,21.675073623657227,9.286703109741211,699.989990234375,46.862247467041016,171.5384521484375,37.61399841308594,39.689998626708984,23.354999542236328,11.850000381469727,699.989990234375,51.220001220703125,188.1300048828125,37.61399841308594,40.869998931884766,24.157499313354492,12.100000381469727,718.2349853515625,52.20000076293945,191.55999755859375,38.652000427246094,39.47999954223633,23.334999084472656,11.729999542236328,694.3900146484375,51.02000045776367,187.05999755859375,37.15399932861328,40.150001525878906,24.010000228881836,12.050000190734863,713.6699829101562,52.0099983215332,189.5800018310547,38.47600173950195,10186000,533478800,42064200,2194200,36775200,185681700,18086000.0,38.737091827392575,23.202208995819092,9.666003608703614,724.1994995117187,48.347163391113284,176.6901481628418,42.210700035095215,1.2706138991689264,0.9434446759060761,0.6320983408689924,24.292608785501393,1.7353392439293838,6.213339131628144,2.9976026276781558
2016-01-28,36.44832229614258,21.83051872253418,9.176985740661621,730.9600219726562,47.63077163696289,172.4320068359375,37.939998626708984,38.13999938964844,23.522499084472656,11.710000038146973,730.9600219726562,52.060001373291016,189.11000061035156,37.939998626708984,39.790000915527344,23.6299991607666,12.0600004196167,733.6900024414062,52.209999084472656,190.1999969482422,38.25600051879883,37.65999984741211,23.09749984741211,11.199999809265137,712.3499755859375,51.25,187.16000366210938,36.481998443603516,39.61000061035156,23.447500228881836,12.029999732971191,722.219970703125,51.86000061035156,189.9600067138672,38.15800094604492,17112300,222715200,75699800,2676400,62513800,143798800,22964000.0,38.48097896575928,23.03225612640381,9.58545126914978,721.9175018310547,48.14176292419434,175.8563003540039,41.73579998016358,1.1826079874957913,0.8616174051326254,0.5822747552326387,21.036597800464843,1.5455028786511913,5.5417308812637645,2.8757647585171555
2016-01-29,37.2606315612793,22.584577560424805,9.357234001159668,742.9500122070312,50.402992248535156,176.6354522705078,38.2400016784668,38.9900016784668,24.334999084472656,11.9399995803833,742.9500122070312,55.09000015258789,193.72000122070312,38.2400016784668,39.09000015258789,24.334999084472656,11.9399995803833,744.989990234375,55.09000015258789,193.8800048828125,38.74800109863281,36.599998474121094,23.587499618530273,11.649999618530273,726.7999877929688,54.0,189.8800048828125,37.61600112915039,37.52000045776367,23.697500228881836,11.829999923706055,731.530029296875,54.72999954223633,190.02000427246094,37.9900016784668,20957500,257666000,52137400,3474300,83611700,210529300,14261500.0,38.29892921447754,22.9164794921875,9.516185617446899,720.5150024414063,48.08595294952393,175.29964218139648,41.266900062561035,1.0647347589812164,0.7451159928820538,0.5160116186209451,18.35636311416674,1.4331937354495783,4.790403212843768,2.6192950202544325
2016-02-01,37.63331985473633,22.373441696166992,9.459113121032715,752.0,50.05531311035156,176.5716094970703,39.38800048828125,39.380001068115234,24.107500076293945,12.069999694824219,752.0,54.709999084472656,193.64999389648438,39.38800048828125,39.939998626708984,24.177499771118164,12.140000343322754,757.8599853515625,55.09000015258789,194.5800018310547,39.90399932861328,38.630001068115234,23.850000381469727,11.729999542236328,743.27001953125,54.5,191.83999633789062,36.54999923706055,39.0,24.11750030517578,11.920000076293945,750.4600219726562,54.880001068115234,192.52999877929688,37.75199890136719,12023500,163774000,37301200,5139200,44208500,136061600,26488000.0,38.157015800476074,22.814043712615966,9.455046463012696,720.1710021972656,48.05072784423828,174.8337089538574,40.83620014190674,0.9419839848641556,0.6635915698407568,0.43701788360988736,17.650451320276943,1.3713394382881474,4.111126353290866,2.1127692038770274
2016-02-02,35.38755798339844,21.921010971069336,9.020245552062988,764.6500244140625,48.49081039428711,173.389404296875,36.555999755859375,37.029998779296875,23.6200008392334,11.510000228881836,764.6500244140625,53.0,190.16000366210938,36.555999755859375,38.970001220703125,24.010000228881836,12.079999923706055,789.8699951171875,54.2599983215332,191.97000122070312,38.624000549316406,37.0,23.56999969482422,11.449999809265137,764.6500244140625,52.650001525878906,189.5399932861328,36.04600143432617,38.83000183105469,23.854999542236328,11.949999809265137,784.5,54.16999816894531,191.9600067138672,38.48400115966797,12401400,149428800,55649200,6348100,56313800,182564900,28868000.0,37.97162094116211,22.68794240951538,9.3765127658844,721.3115020751953,47.96838550567627,174.33859786987304,40.42990016937256,1.0993094914243007,0.5708986049798969,0.355720280248348,19.737823951773933,1.2862360160252364,3.6038925872718828,2.1156115454515483
2016-02-03,35.84626770019531,22.354887008666992,8.981063842773438,726.9500122070312,47.722267150878906,174.42886352539062,34.69599914550781,37.5099983215332,24.087499618530273,11.460000038146973,726.9500122070312,52.15999984741211,191.3000030517578,34.69599914550781,37.61000061035156,24.209999084472656,11.680000305175781,774.5,53.38999938964844,191.77999877929688,36.78799819946289,35.7599983215332,23.520000457763672,11.020000457763672,720.5,51.2599983215332,187.10000610351562,34.0359992980957,37.380001068115234,23.75,11.670000076293945,770.219970703125,53.25,191.41000366210938,36.71799850463867,12390500,183857200,69454600,6171000,57559800,205054900,39657000.0,37.827796173095706,22.614161109924318,9.30549635887146,720.5300018310547,47.836179161071776,173.87995834350585,39.93040008544922,1.1809974917861068,0.5072715388015148,0.272352062940095,19.152133872619228,1.1560872676506753,2.8724620612223437,2.233873830323679
2016-02-04,36.51521682739258,22.534503936767578,9.035921096801758,708.010009765625,47.575889587402344,174.70240783691406,35.066001892089844,38.209999084472656,24.149999618530273,11.529999732971191,708.010009765625,52.0,191.60000610351562,35.066001892089844,38.599998474121094,24.332500457763672,11.6899995803833,727.0,52.810001373291016,192.75,35.19599914550781,36.70000076293945,23.797500610351562,11.260000228881836,701.8599853515625,51.369998931884766,189.9600067138672,33.39799880981445,37.34000015258789,23.96500015258789,11.369999885559082,722.8099975585938,52.099998474121094,190.7100067138672,34.13999938964844,8599600,185886800,40223100,5168700,46987100,139531800,21927000.0,37.68349418640137,22.57267827987671,9.260345458984375,718.7495025634765,47.74240016937256,173.55079650878906,39.49330024719238,1.1546467246191803,0.47564878060059373,0.23395752256145824,18.53798272132634,1.0924842691741483,2.299141860040945,2.289784260510148
2016-02-05,35.1199836730957,21.932649612426758,8.973225593566895,683.5700073242188,45.89243698120117,171.3743438720703,32.52000045776367,36.75,23.5049991607666,11.449999809265137,683.5700073242188,50.15999984741211,187.9499969482422,32.52000045776367,38.4900016784668,24.229999542236328,11.699999809265137,703.989990234375,52.0,191.6699981689453,34.599998474121094,36.529998779296875,23.422500610351562,11.420000076293945,680.1500244140625,49.560001373291016,187.1999969482422,31.54800033569336,37.709999084472656,24.1299991607666,11.520000457763672,703.8699951171875,51.939998626708984,190.99000549316406,34.2599983215332,10072700,185672400,33322200,5105700,62009000,180788300,47188000.0,37.506700706481936,22.550406646728515,9.227601242065429,716.6085021972656,47.65045108795166,173.2726951599121,38.96280021667481,1.2634946813344405,0.4952639947056346,0.2254503982803788,20.022383623222016,1.1682210096624503,2.2024273429317915,2.609616211737323
2016-02-08,34.06589126586914,22.163597106933594,9.0829439163208,682.739990234375,45.20622634887695,169.06744384765625,29.597999572753906,35.54999923706055,23.752500534057617,11.59000015258789,682.739990234375,49.40999984741211,185.4199981689453,29.597999572753906,36.15999984741211,23.924999237060547,11.6899995803833,684.030029296875,49.56999969482422,186.1199951171875,31.43000030517578,34.7599983215332,23.260000228881836,11.25,663.0599975585938,48.189998626708984,182.8000030517578,29.200000762939453,36.08000183105469,23.282499313354492,11.390000343322754,667.8499755859375,49.54999923706055,185.77000427246094,31.420000076293945,12821900,216085600,45274500,4247400,59290500,191526700,46565000.0,37.28102493286133,22.533766078948975,9.20640788078308,715.0220031738281,47.51687183380127,172.97635803222656,38.332700157165526,1.4509858294025952,0.50270896209502,0.21760831084773205,21.409766924854885,1.2875055386133807,2.3522366786675217,3.233633614490186
2016-02-09,34.679176330566406,22.158931732177734,8.894857406616211,678.1099853515625,45.08729553222656,169.0765380859375,29.649999618530273,36.189998626708984,23.747499465942383,11.350000381469727,678.1099853515625,49.279998779296875,185.42999267578125,29.649999618530273,36.75,23.985000610351562,11.609999656677246,699.9000244140625,50.2400016784668,186.94000244140625,31.95800018310547,34.90999984741211,23.482500076293945,11.220000267028809,668.77001953125,48.66999816894531,183.1999969482422,28.209999084472656,34.93000030517578,23.572500228881836,11.470000267028809,672.3200073242188,49.02000045776367,183.36000061035156,28.464000701904297,11143300,177324800,48956800,3608900,46740500,184513100,43258000.0,37.05208797454834,22.49867887496948,9.167091798782348,713.1260009765625,47.378718566894534,172.67181243896485,37.73670015335083,1.4835078431871083,0.5031803217267844,0.1974115543471517,22.9401609825047,1.3937008531201776,2.446050327683129,3.674064155519607
2016-02-10,35.57034683227539,21.990966796875,8.887020111083984,684.1199951171875,45.480716705322266,168.93067932128906,28.733999252319336,37.119998931884766,23.5674991607666,11.34000015258789,684.1199951171875,49.709999084472656,185.27000427246094,28.733999252319336,37.63999938964844,24.087499618530273,11.569999694824219,701.3099975585938,50.38999938964844,188.33999633789062,30.993999481201172,36.529998779296875,23.524999618530273,11.329999923706055,682.1300048828125,49.52000045776367,185.1199951171875,28.347999572753906,36.56999969482422,23.979999542236328,11.460000038146973,686.8599853515625,49.88999938964844,186.41000366210938,30.100000381469727,8114100,169374400,38160300,2638000,38237000,148214100,52032500.0,36.82374954223633,22.438603973388673,9.124351406097412,711.0285003662109,47.238278198242185,172.28930892944337,37.07370014190674,1.326858343571734,0.4874677326016699,0.15424498292779834,23.60260872238583,1.4379080882643673,2.4003310207587485,4.043245482488616
2016-02-11,34.96664047241211,21.857999801635742,8.753791809082031,683.1099853515625,45.46241760253906,166.73318481445312,30.0939998626709,36.4900016784668,23.424999237060547,11.170000076293945,683.1099853515625,49.689998626708984,182.86000061035156,30.0939998626709,37.220001220703125,23.68000030517578,11.430000305175781,689.3499755859375,50.11000061035156,184.10000610351562,32.652000427246094,36.16999816894531,23.147499084472656,11.100000381469727,668.8679809570312,48.5099983215332,181.08999633789062,29.399999618530273,36.470001220703125,23.447500228881836,11.170000076293945,675.0,48.68000030517578,182.33999633789062,30.399999618530273,8096000,200298800,45801300,3024000,48878600,219058900,71262000.0,36.656011772155765,22.40169506072998,9.09958848953247,710.1559997558594,47.14907321929932,172.01713333129882,36.57530012130737,1.3395541007146943,0.5026193114536558,0.17191481677085635,24.321539527565427,1.491704714408626,2.703277092471978,4.263844776573327
2016-02-12,36.241119384765625,21.925649642944336,9.051593780517578,682.4000244140625,46.20351028442383,170.1707305908203,30.20800018310547,37.81999969482422,23.497499465942383,11.550000190734863,682.4000244140625,50.5,186.6300048828125,30.20800018310547,37.97999954223633,23.625,11.579999923706055,693.75,50.68000030517578,186.64999389648438,31.402000427246094,36.41999816894531,23.252500534057617,11.180000305175781,678.5999755859375,49.75,183.9600067138672,28.739999771118164,36.91999816894531,23.547500610351562,11.25,690.260009765625,50.25,184.9600067138672,31.0,9412800,161405600,28085000,2141400,34243300,127632400,36179000.0,36.53049640655517,22.343459033966063,9.090094709396363,708.5400024414063,47.029676246643064,171.77550582885743,36.02390012741089,1.247312657230076,0.4858207596024337,0.16888333674160239,25.064699232594656,1.4655159437551941,2.637491671916575,4.34175939844054
